country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh
ITA,1,2005,0.264,0.14,0.012,350.0
ITA,2,2005,3.465,1.24,0.038,120.0
ITA,3,2005,0.0,0.0,0.0,180.0
ITA,4,2005,39.6,9.42,0.95,55.0
ITA,5,2005,0.0,0.0,0.0,90.0
ITA,6,2005,143.335,31.47,70.234,65.0
ITA,7,2005,143.335,28.21,117.535,70.0
ITA,1,2006,0.361,0.2,0.016,308.0
ITA,2,2006,4.113,1.47,0.045,112.8
ITA,3,2006,0.0,0.0,0.0,167.4
ITA,4,2006,39.838,9.47,0.956,58.22
ITA,5,2006,0.0,0.0,0.0,91.8
ITA,6,2006,152.464,33.47,74.707,68.22
ITA,7,2006,135.204,26.61,110.867,73.22
ITA,1,2007,0.494,0.27,0.022,271.04
ITA,2,2007,4.883,1.74,0.054,106.03
ITA,3,2007,0.0,0.0,0.0,155.68
ITA,4,2007,40.077,9.53,0.962,59.93
ITA,5,2007,0.0,0.0,0.0,93.6
ITA,6,2007,161.57,35.47,79.169,69.93
ITA,7,2007,126.948,24.99,104.097,74.93
ITA,1,2008,0.676,0.37,0.03,238.52
ITA,2,2008,5.796,2.07,0.064,99.67
ITA,3,2008,0.0,0.0,0.0,144.78
ITA,4,2008,40.317,9.59,0.968,59.32
ITA,5,2008,0.0,0.0,0.0,95.4
ITA,6,2008,170.62,37.46,83.604,69.32
ITA,7,2008,118.566,23.34,97.224,74.32
ITA,1,2009,0.925,0.5,0.042,209.89
ITA,2,2009,6.881,2.45,0.076,93.69
ITA,3,2009,0.0,0.0,0.0,134.65
ITA,4,2009,40.559,9.65,0.973,56.67
ITA,5,2009,0.0,0.0,0.0,97.2
ITA,6,2009,179.569,39.42,87.989,66.67
ITA,7,2009,110.058,21.66,90.248,71.67
ITA,1,2010,1.266,0.69,0.057,184.71
ITA,2,2010,8.168,2.91,0.09,88.07
ITA,3,2010,0.0,0.0,0.0,125.22
ITA,4,2010,40.802,9.7,0.979,53.25
ITA,5,2010,0.0,0.0,0.0,99.0
ITA,6,2010,188.359,41.35,92.296,63.25
ITA,7,2010,101.424,19.96,83.168,68.25
ITA,1,2011,1.732,0.94,0.078,162.54
ITA,2,2011,9.696,3.46,0.107,82.78
ITA,3,2011,0.0,0.0,0.0,116.46
ITA,4,2011,41.047,9.76,0.985,50.64
ITA,5,2011,0.0,0.0,0.0,100.8
ITA,6,2011,196.918,43.23,96.49,60.64
ITA,7,2011,92.667,18.24,75.987,65.64
ITA,1,2012,2.369,1.29,0.107,143.04
ITA,2,2012,11.51,4.11,0.127,77.82
ITA,3,2012,0.0,0.0,0.0,108.31
ITA,4,2012,41.293,9.82,0.991,50.09
ITA,5,2012,0.0,0.0,0.0,102.6
ITA,6,2012,205.147,45.04,100.522,60.09
ITA,7,2012,83.793,16.49,68.71,65.09
ITA,1,2013,3.241,1.76,0.146,125.87
ITA,2,2013,13.663,4.87,0.15,73.15
ITA,3,2013,0.0,0.0,0.0,100.72
ITA,4,2013,41.541,9.88,0.997,51.84
ITA,5,2013,0.0,0.0,0.0,104.4
ITA,6,2013,212.921,46.74,104.331,61.84
ITA,7,2013,74.81,14.72,61.344,66.84
ITA,1,2014,4.434,2.41,0.2,110.77
ITA,2,2014,16.219,5.79,0.178,68.76
ITA,3,2014,0.0,0.0,0.0,93.67
ITA,4,2014,41.79,9.94,1.003,55.08
ITA,5,2014,0.0,0.0,0.0,106.2
ITA,6,2014,220.074,48.31,107.836,65.08
ITA,7,2014,65.736,12.94,53.904,70.08
ITA,1,2015,6.067,3.3,0.273,97.48
ITA,2,2015,19.253,6.87,0.212,64.63
ITA,3,2015,0.0,0.0,0.0,87.12
ITA,4,2015,42.041,10.0,1.009,58.28
ITA,5,2015,0.0,0.0,0.0,108.0
ITA,6,2015,226.385,49.7,110.929,68.28
ITA,7,2015,56.596,11.14,46.409,73.28
ITA,1,2016,8.301,4.51,0.374,85.78
ITA,2,2016,22.855,8.15,0.251,60.76
ITA,3,2016,0.0,0.0,0.0,81.02
ITA,4,2016,42.293,10.06,1.015,59.94
ITA,5,2016,0.0,0.0,0.0,109.8
ITA,6,2016,231.567,50.84,113.468,69.94
ITA,7,2016,47.429,9.33,38.892,74.94
ITA,1,2017,11.357,6.17,0.511,75.48
ITA,2,2017,27.131,9.68,0.298,57.11
ITA,3,2017,0.0,0.0,0.0,75.35
ITA,4,2017,42.547,10.12,1.021,59.27
ITA,5,2017,0.0,0.0,0.0,111.6
ITA,6,2017,235.232,51.64,115.264,69.27
ITA,7,2017,38.294,7.54,31.401,74.27
ITA,1,2018,15.538,8.45,0.699,66.43
ITA,2,2018,32.206,11.49,0.354,53.68
ITA,3,2018,0.0,0.0,0.0,74.0
ITA,4,2018,42.802,10.18,1.027,56.6
ITA,5,2018,0.0,0.0,0.0,113.4
ITA,6,2018,236.865,52.0,116.064,66.6
ITA,7,2018,29.275,5.76,24.006,71.6
ITA,1,2019,21.258,11.56,0.957,58.46
ITA,2,2019,38.232,13.64,0.421,50.46
ITA,3,2019,0.0,0.0,0.0,74.0
ITA,4,2019,43.059,10.24,1.033,53.17
ITA,5,2019,0.0,0.0,0.0,115.2
ITA,6,2019,235.776,51.76,115.53,63.17
ITA,7,2019,20.502,4.04,16.812,68.17
ITA,1,2020,29.084,15.81,1.309,51.44
ITA,2,2020,45.384,16.19,0.499,47.44
ITA,3,2020,0.0,0.0,0.0,74.0
ITA,4,2020,43.318,10.3,1.04,50.6
ITA,5,2020,0.0,0.0,0.0,117.0
ITA,6,2020,231.035,50.72,113.207,60.6
ITA,7,2020,12.16,2.39,9.971,65.6
ITA,1,2021,39.792,21.63,1.791,45.27
ITA,2,2021,53.874,19.22,0.593,44.59
ITA,3,2021,0.0,0.0,0.0,74.0
ITA,4,2021,43.578,10.36,1.046,50.1
ITA,5,2021,0.0,0.0,0.0,118.8
ITA,6,2021,214.607,47.11,105.157,60.1
ITA,7,2021,11.295,2.22,9.262,65.1
ITA,1,2022,54.442,29.59,2.45,39.84
ITA,2,2022,63.953,22.81,0.703,41.91
ITA,3,2022,0.0,0.0,0.0,74.0
ITA,4,2022,43.839,10.43,1.052,51.91
ITA,5,2022,0.0,0.0,0.0,120.6
ITA,6,2022,192.937,42.36,94.539,61.91
ITA,7,2022,10.155,2.0,8.327,66.91
ITA,1,2023,74.485,40.49,3.352,36.0
ITA,2,2023,75.918,27.08,0.835,39.4
ITA,3,2023,0.0,0.0,0.0,74.0
ITA,4,2023,44.102,10.49,1.058,55.17
ITA,5,2023,0.0,0.0,0.0,122.4
ITA,6,2023,164.362,36.08,80.537,65.17
ITA,7,2023,8.651,1.7,7.094,70.17
ITA,1,2024,92.431,50.25,4.159,36.0
ITA,2,2024,90.12,32.15,0.991,37.03
ITA,3,2024,0.0,0.0,0.0,74.0
ITA,4,2024,44.367,10.55,1.065,58.35
ITA,5,2024,0.0,0.0,0.0,124.2
ITA,6,2024,135.664,29.78,66.475,68.35
ITA,7,2024,7.14,1.41,5.855,73.35
NLD,1,2005,0.12,0.07,0.005,350.0
NLD,2,2005,1.575,0.56,0.017,120.0
NLD,3,2005,0.3,0.08,0.004,180.0
NLD,4,2005,18.0,4.28,0.432,55.0
NLD,5,2005,0.0,0.0,0.0,90.0
NLD,6,2005,65.002,14.27,31.851,65.0
NLD,7,2005,65.002,12.79,53.302,70.0
NLD,1,2006,0.164,0.09,0.007,308.0
NLD,2,2006,1.87,0.67,0.021,112.8
NLD,3,2006,0.377,0.1,0.005,167.4
NLD,4,2006,18.108,4.31,0.435,58.22
NLD,5,2006,0.0,0.0,0.0,91.8
NLD,6,2006,69.102,15.17,33.86,68.22
NLD,7,2006,61.279,12.06,50.249,73.22
NLD,1,2007,0.225,0.12,0.01,271.04
NLD,2,2007,2.219,0.79,0.024,106.03
NLD,3,2007,0.474,0.12,0.006,155.68
NLD,4,2007,18.217,4.33,0.437,59.93
NLD,5,2007,0.0,0.0,0.0,93.6
NLD,6,2007,73.175,16.06,35.856,69.93
NLD,7,2007,57.495,11.32,47.146,74.93
NLD,1,2008,0.307,0.17,0.014,238.52
NLD,2,2008,2.635,0.94,0.029,99.67
NLD,3,2008,0.597,0.15,0.007,144.78
NLD,4,2008,18.326,4.36,0.44,59.32
NLD,5,2008,0.0,0.0,0.0,95.4
NLD,6,2008,77.203,16.95,37.829,69.32
NLD,7,2008,53.649,10.56,43.992,74.32
NLD,1,2009,0.42,0.23,0.019,209.89
NLD,2,2009,3.128,1.12,0.034,93.69
NLD,3,2009,0.75,0.19,0.009,134.65
NLD,4,2009,18.436,4.38,0.442,56.67
NLD,5,2009,0.0,0.0,0.0,97.2
NLD,6,2009,81.157,17.82,39.767,66.67
NLD,7,2009,49.741,9.79,40.788,71.67
NLD,1,2010,0.575,0.31,0.026,184.71
NLD,2,2010,3.713,1.32,0.041,88.07
NLD,3,2010,0.943,0.24,0.011,125.22
NLD,4,2010,18.547,4.41,0.445,53.25
NLD,5,2010,0.0,0.0,0.0,99.0
NLD,6,2010,85.005,18.66,41.652,63.25
NLD,7,2010,45.772,9.01,37.533,68.25
NLD,1,2011,0.787,0.43,0.035,162.54
NLD,2,2011,4.407,1.57,0.048,82.78
NLD,3,2011,1.186,0.31,0.014,116.46
NLD,4,2011,18.658,4.44,0.448,50.64
NLD,5,2011,0.0,0.0,0.0,100.8
NLD,6,2011,88.702,19.47,43.464,60.64
NLD,7,2011,41.742,8.22,34.228,65.64
NLD,1,2012,1.077,0.59,0.048,143.04
NLD,2,2012,5.232,1.87,0.058,77.82
NLD,3,2012,1.492,0.39,0.018,108.31
NLD,4,2012,18.77,4.46,0.45,50.09
NLD,5,2012,0.0,0.0,0.0,102.6
NLD,6,2012,92.19,20.24,45.173,60.09
NLD,7,2012,37.655,7.41,30.877,65.09
NLD,1,2013,1.473,0.8,0.066,125.87
NLD,2,2013,6.21,2.22,0.068,73.15
NLD,3,2013,1.876,0.49,0.023,100.72
NLD,4,2013,18.882,4.49,0.453,51.84
NLD,5,2013,0.0,0.0,0.0,104.4
NLD,6,2013,95.394,20.94,46.743,61.84
NLD,7,2013,33.517,6.6,27.484,66.84
NLD,1,2014,2.016,1.1,0.091,110.77
NLD,2,2014,7.372,2.63,0.081,68.76
NLD,3,2014,2.359,0.61,0.028,93.67
NLD,4,2014,18.996,4.52,0.456,55.08
NLD,5,2014,0.0,0.0,0.0,106.2
NLD,6,2014,98.217,21.56,48.126,65.08
NLD,7,2014,29.338,5.77,24.057,70.08
NLD,1,2015,2.758,1.5,0.124,97.48
NLD,2,2015,8.751,3.12,0.096,64.63
NLD,3,2015,2.966,0.77,0.036,87.12
NLD,4,2015,19.11,4.54,0.459,58.28
NLD,5,2015,0.0,0.0,0.0,108.0
NLD,6,2015,100.53,22.07,49.26,68.28
NLD,7,2015,25.132,4.95,20.608,73.28
NLD,1,2016,3.773,2.05,0.17,85.78
NLD,2,2016,10.389,3.71,0.114,60.76
NLD,3,2016,3.73,0.97,0.045,81.02
NLD,4,2016,19.224,4.57,0.461,59.94
NLD,5,2016,0.0,0.0,0.0,109.8
NLD,6,2016,102.162,22.43,50.059,69.94
NLD,7,2016,20.925,4.12,17.159,74.94
NLD,1,2017,5.162,2.81,0.232,75.48
NLD,2,2017,12.332,4.4,0.136,57.11
NLD,3,2017,4.69,1.22,0.056,75.35
NLD,4,2017,19.34,4.6,0.464,59.27
NLD,5,2017,0.0,0.0,0.0,111.6
NLD,6,2017,102.89,22.59,50.416,69.27
NLD,7,2017,16.749,3.3,13.734,74.27
NLD,1,2018,7.063,3.84,0.318,66.43
NLD,2,2018,14.639,5.22,0.161,53.68
NLD,3,2018,5.898,1.53,0.071,74.0
NLD,4,2018,19.456,4.63,0.467,56.6
NLD,5,2018,0.0,0.0,0.0,113.4
NLD,6,2018,102.417,22.48,50.184,66.6
NLD,7,2018,12.658,2.49,10.38,71.6
NLD,1,2019,9.663,5.25,0.435,58.46
NLD,2,2019,17.378,6.2,0.191,50.46
NLD,3,2019,7.417,1.92,0.089,74.0
NLD,4,2019,19.572,4.65,0.47,53.17
NLD,5,2019,0.0,0.0,0.0,115.2
NLD,6,2019,100.347,22.03,49.17,63.17
NLD,7,2019,8.726,1.72,7.155,68.17
NLD,1,2020,13.22,7.19,0.595,51.44
NLD,2,2020,20.629,7.36,0.227,47.44
NLD,3,2020,9.327,2.42,0.112,74.0
NLD,4,2020,19.69,4.68,0.473,50.6
NLD,5,2020,0.0,0.0,0.0,117.0
NLD,6,2020,96.155,21.11,47.116,60.6
NLD,7,2020,5.061,1.0,4.15,65.6
NLD,1,2021,18.087,9.83,0.814,45.27
NLD,2,2021,24.488,8.74,0.269,44.59
NLD,3,2021,11.729,3.04,0.141,74.0
NLD,4,2021,19.808,4.71,0.475,50.1
NLD,5,2021,0.0,0.0,0.0,118.8
NLD,6,2021,86.407,18.97,42.339,60.1
NLD,7,2021,4.548,0.9,3.729,65.1
NLD,1,2022,24.746,13.45,1.114,39.84
NLD,2,2022,29.07,10.37,0.32,41.91
NLD,3,2022,14.749,3.83,0.177,74.0
NLD,4,2022,19.927,4.74,0.478,51.91
NLD,5,2022,0.0,0.0,0.0,120.6
NLD,6,2022,73.687,16.18,36.107,61.91
NLD,7,2022,3.878,0.76,3.18,66.91
NLD,1,2023,33.857,18.4,1.524,36.0
NLD,2,2023,34.508,12.31,0.38,39.4
NLD,3,2023,18.547,4.81,0.223,74.0
NLD,4,2023,20.046,4.77,0.481,55.17
NLD,5,2023,0.0,0.0,0.0,122.4
NLD,6,2023,57.091,12.53,27.975,65.17
NLD,7,2023,3.005,0.59,2.464,70.17
NLD,1,2024,42.014,22.84,1.891,36.0
NLD,2,2024,40.964,14.61,0.451,37.03
NLD,3,2024,23.322,6.05,0.28,74.0
NLD,4,2024,20.167,4.8,0.484,58.35
NLD,5,2024,0.0,0.0,0.0,124.2
NLD,6,2024,39.509,8.67,19.359,68.35
NLD,7,2024,2.079,0.41,1.705,73.35
SWE,1,2005,0.12,0.07,0.005,350.0
SWE,2,2005,1.575,0.56,0.017,120.0
SWE,3,2005,0.0,0.0,0.0,180.0
SWE,4,2005,18.0,4.28,0.432,55.0
SWE,5,2005,0.0,0.0,0.0,90.0
SWE,6,2005,65.153,14.3,31.925,65.0
SWE,7,2005,65.153,12.82,53.425,70.0
SWE,1,2006,0.164,0.09,0.007,308.0
SWE,2,2006,1.87,0.67,0.021,112.8
SWE,3,2006,0.0,0.0,0.0,167.4
SWE,4,2006,18.108,4.31,0.435,58.22
SWE,5,2006,0.0,0.0,0.0,91.8
SWE,6,2006,69.302,15.21,33.958,68.22
SWE,7,2006,61.456,12.1,50.394,73.22
SWE,1,2007,0.225,0.12,0.01,271.04
SWE,2,2007,2.219,0.79,0.024,106.03
SWE,3,2007,0.0,0.0,0.0,155.68
SWE,4,2007,18.217,4.33,0.437,59.93
SWE,5,2007,0.0,0.0,0.0,93.6
SWE,6,2007,73.441,16.12,35.986,69.93
SWE,7,2007,57.704,11.36,47.317,74.93
SWE,1,2008,0.307,0.17,0.014,238.52
SWE,2,2008,2.635,0.94,0.029,99.67
SWE,3,2008,0.0,0.0,0.0,144.78
SWE,4,2008,18.326,4.36,0.44,59.32
SWE,5,2008,0.0,0.0,0.0,95.4
SWE,6,2008,77.555,17.03,38.002,69.32
SWE,7,2008,53.894,10.61,44.193,74.32
SWE,1,2009,0.42,0.23,0.019,209.89
SWE,2,2009,3.128,1.12,0.034,93.69
SWE,3,2009,0.0,0.0,0.0,134.65
SWE,4,2009,18.436,4.38,0.442,56.67
SWE,5,2009,0.0,0.0,0.0,97.2
SWE,6,2009,81.622,17.92,39.995,66.67
SWE,7,2009,50.026,9.85,41.021,71.67
SWE,1,2010,0.575,0.31,0.026,184.71
SWE,2,2010,3.713,1.32,0.041,88.07
SWE,3,2010,0.0,0.0,0.0,125.22
SWE,4,2010,18.547,4.41,0.445,53.25
SWE,5,2010,0.0,0.0,0.0,99.0
SWE,6,2010,85.618,18.8,41.953,63.25
SWE,7,2010,46.102,9.07,37.804,68.25
SWE,1,2011,0.787,0.43,0.035,162.54
SWE,2,2011,4.407,1.57,0.048,82.78
SWE,3,2011,0.0,0.0,0.0,116.46
SWE,4,2011,18.658,4.44,0.448,50.64
SWE,5,2011,0.0,0.0,0.0,100.8
SWE,6,2011,89.508,19.65,43.859,60.64
SWE,7,2011,42.121,8.29,34.539,65.64
SWE,1,2012,1.077,0.59,0.048,143.04
SWE,2,2012,5.232,1.87,0.058,77.82
SWE,3,2012,0.0,0.0,0.0,108.31
SWE,4,2012,18.77,4.46,0.45,50.09
SWE,5,2012,0.0,0.0,0.0,102.6
SWE,6,2012,93.249,20.47,45.692,60.09
SWE,7,2012,38.088,7.5,31.232,65.09
SWE,1,2013,1.473,0.8,0.066,125.87
SWE,2,2013,6.21,2.22,0.068,73.15
SWE,3,2013,0.0,0.0,0.0,100.72
SWE,4,2013,18.882,4.49,0.453,51.84
SWE,5,2013,0.0,0.0,0.0,104.4
SWE,6,2013,96.782,21.25,47.423,61.84
SWE,7,2013,34.005,6.69,27.884,66.84
SWE,1,2014,2.016,1.1,0.091,110.77
SWE,2,2014,7.372,2.63,0.081,68.76
SWE,3,2014,0.0,0.0,0.0,93.67
SWE,4,2014,18.996,4.52,0.456,55.08
SWE,5,2014,0.0,0.0,0.0,106.2
SWE,6,2014,100.033,21.96,49.016,65.08
SWE,7,2014,29.88,5.88,24.502,70.08
SWE,1,2015,2.758,1.5,0.124,97.48
SWE,2,2015,8.751,3.12,0.096,64.63
SWE,3,2015,0.0,0.0,0.0,87.12
SWE,4,2015,19.11,4.54,0.459,58.28
SWE,5,2015,0.0,0.0,0.0,108.0
SWE,6,2015,102.902,22.59,50.422,68.28
SWE,7,2015,25.726,5.06,21.095,73.28
SWE,1,2016,3.773,2.05,0.17,85.78
SWE,2,2016,10.389,3.71,0.114,60.76
SWE,3,2016,0.0,0.0,0.0,81.02
SWE,4,2016,19.224,4.57,0.461,59.94
SWE,5,2016,0.0,0.0,0.0,109.8
SWE,6,2016,105.258,23.11,51.576,69.94
SWE,7,2016,21.559,4.24,17.678,74.94
SWE,1,2017,5.162,2.81,0.232,75.48
SWE,2,2017,12.332,4.4,0.136,57.11
SWE,3,2017,0.0,0.0,0.0,75.35
SWE,4,2017,19.34,4.6,0.464,59.27
SWE,5,2017,0.0,0.0,0.0,111.6
SWE,6,2017,106.924,23.47,52.393,69.27
SWE,7,2017,17.406,3.43,14.273,74.27
SWE,1,2018,7.063,3.84,0.318,66.43
SWE,2,2018,14.639,5.22,0.161,53.68
SWE,3,2018,0.0,0.0,0.0,74.0
SWE,4,2018,19.456,4.63,0.467,56.6
SWE,5,2018,0.0,0.0,0.0,113.4
SWE,6,2018,107.666,23.64,52.756,66.6
SWE,7,2018,13.307,2.62,10.912,71.6
SWE,1,2019,9.663,5.25,0.435,58.46
SWE,2,2019,17.378,6.2,0.191,50.46
SWE,3,2019,0.0,0.0,0.0,74.0
SWE,4,2019,19.572,4.65,0.47,53.17
SWE,5,2019,0.0,0.0,0.0,115.2
SWE,6,2019,107.171,23.53,52.514,63.17
SWE,7,2019,9.319,1.83,7.642,68.17
SWE,1,2020,13.22,7.19,0.595,51.44
SWE,2,2020,20.629,7.36,0.227,47.44
SWE,3,2020,0.0,0.0,0.0,74.0
SWE,4,2020,19.69,4.68,0.473,50.6
SWE,5,2020,0.0,0.0,0.0,117.0
SWE,6,2020,105.016,23.05,51.458,60.6
SWE,7,2020,5.527,1.09,4.532,65.6
SWE,1,2021,18.087,9.83,0.814,45.27
SWE,2,2021,24.488,8.74,0.269,44.59
SWE,3,2021,0.0,0.0,0.0,74.0
SWE,4,2021,19.808,4.71,0.475,50.1
SWE,5,2021,0.0,0.0,0.0,118.8
SWE,6,2021,97.549,21.41,47.799,60.1
SWE,7,2021,5.134,1.01,4.21,65.1
SWE,1,2022,24.746,13.45,1.114,39.84
SWE,2,2022,29.07,10.37,0.32,41.91
SWE,3,2022,0.0,0.0,0.0,74.0
SWE,4,2022,19.927,4.74,0.478,51.91
SWE,5,2022,0.0,0.0,0.0,120.6
SWE,6,2022,87.698,19.25,42.972,61.91
SWE,7,2022,4.616,0.91,3.785,66.91
SWE,1,2023,33.857,18.4,1.524,36.0
SWE,2,2023,34.508,12.31,0.38,39.4
SWE,3,2023,0.0,0.0,0.0,74.0
SWE,4,2023,20.046,4.77,0.481,55.17
SWE,5,2023,0.0,0.0,0.0,122.4
SWE,6,2023,74.71,16.4,36.608,65.17
SWE,7,2023,3.932,0.77,3.224,70.17
SWE,1,2024,42.014,22.84,1.891,36.0
SWE,2,2024,40.964,14.61,0.451,37.03
SWE,3,2024,0.0,0.0,0.0,74.0
SWE,4,2024,20.167,4.8,0.484,58.35
SWE,5,2024,0.0,0.0,0.0,124.2
SWE,6,2024,61.666,13.54,30.216,68.35
SWE,7,2024,3.246,0.64,2.662,73.35
DNK,1,2005,0.12,0.07,0.005,350.0
DNK,2,2005,3.375,1.2,0.037,120.0
DNK,3,2005,0.3,0.08,0.004,180.0
DNK,4,2005,18.0,4.28,0.432,55.0
DNK,5,2005,0.0,0.0,0.0,90.0
DNK,6,2005,64.103,14.07,31.41,65.0
DNK,7,2005,64.103,12.62,52.564,70.0
DNK,1,2006,0.164,0.09,0.007,308.0
DNK,2,2006,4.006,1.43,0.044,112.8
DNK,3,2006,0.377,0.1,0.005,167.4
DNK,4,2006,18.108,4.31,0.435,58.22
DNK,5,2006,0.0,0.0,0.0,91.8
DNK,6,2006,67.969,14.92,33.305,68.22
DNK,7,2006,60.275,11.86,49.425,73.22
DNK,1,2007,0.225,0.12,0.01,271.04
DNK,2,2007,4.756,1.7,0.052,106.03
DNK,3,2007,0.474,0.12,0.006,155.68
DNK,4,2007,18.217,4.33,0.437,59.93
DNK,5,2007,0.0,0.0,0.0,93.6
DNK,6,2007,71.755,15.75,35.16,69.93
DNK,7,2007,56.379,11.1,46.231,74.93
DNK,1,2008,0.307,0.17,0.014,238.52
DNK,2,2008,5.646,2.01,0.062,99.67
DNK,3,2008,0.597,0.15,0.007,144.78
DNK,4,2008,18.326,4.36,0.44,59.32
DNK,5,2008,0.0,0.0,0.0,95.4
DNK,6,2008,75.426,16.56,36.959,69.32
DNK,7,2008,52.415,10.32,42.98,74.32
DNK,1,2009,0.42,0.23,0.019,209.89
DNK,2,2009,6.702,2.39,0.074,93.69
DNK,3,2009,0.75,0.19,0.009,134.65
DNK,4,2009,18.436,4.38,0.442,56.67
DNK,5,2009,0.0,0.0,0.0,97.2
DNK,6,2009,78.941,17.33,38.681,66.67
DNK,7,2009,48.383,9.52,39.674,71.67
DNK,1,2010,0.575,0.31,0.026,184.71
DNK,2,2010,7.956,2.84,0.088,88.07
DNK,3,2010,0.943,0.24,0.011,125.22
DNK,4,2010,18.547,4.41,0.445,53.25
DNK,5,2010,0.0,0.0,0.0,99.0
DNK,6,2010,82.247,18.06,40.301,63.25
DNK,7,2010,44.287,8.72,36.315,68.25
DNK,1,2011,0.787,0.43,0.035,162.54
DNK,2,2011,9.444,3.37,0.104,82.78
DNK,3,2011,1.186,0.31,0.014,116.46
DNK,4,2011,18.658,4.44,0.448,50.64
DNK,5,2011,0.0,0.0,0.0,100.8
DNK,6,2011,85.277,18.72,41.786,60.64
DNK,7,2011,40.13,7.9,32.907,65.64
DNK,1,2012,1.077,0.59,0.048,143.04
DNK,2,2012,11.211,4.0,0.123,77.82
DNK,3,2012,1.492,0.39,0.018,108.31
DNK,4,2012,18.77,4.46,0.45,50.09
DNK,5,2012,0.0,0.0,0.0,102.6
DNK,6,2012,87.945,19.31,43.093,60.09
DNK,7,2012,35.921,7.07,29.455,65.09
DNK,1,2013,1.473,0.8,0.066,125.87
DNK,2,2013,13.308,4.75,0.146,73.15
DNK,3,2013,1.876,0.49,0.023,100.72
DNK,4,2013,18.882,4.49,0.453,51.84
DNK,5,2013,0.0,0.0,0.0,104.4
DNK,6,2013,90.142,19.79,44.17,61.84
DNK,7,2013,31.672,6.23,25.971,66.84
DNK,1,2014,2.016,1.1,0.091,110.77
DNK,2,2014,15.798,5.64,0.174,68.76
DNK,3,2014,2.359,0.61,0.028,93.67
DNK,4,2014,18.996,4.52,0.456,55.08
DNK,5,2014,0.0,0.0,0.0,106.2
DNK,6,2014,91.73,20.14,44.948,65.08
DNK,7,2014,27.4,5.39,22.468,70.08
DNK,1,2015,2.758,1.5,0.124,97.48
DNK,2,2015,18.753,6.69,0.206,64.63
DNK,3,2015,2.966,0.77,0.036,87.12
DNK,4,2015,19.11,4.54,0.459,58.28
DNK,5,2015,0.0,0.0,0.0,108.0
DNK,6,2015,92.528,20.31,45.339,68.28
DNK,7,2015,23.132,4.55,18.968,73.28
DNK,1,2016,3.773,2.05,0.17,85.78
DNK,2,2016,22.261,7.94,0.245,60.76
DNK,3,2016,3.73,0.97,0.045,81.02
DNK,4,2016,19.224,4.57,0.461,59.94
DNK,5,2016,0.0,0.0,0.0,109.8
DNK,6,2016,92.307,20.26,45.23,69.94
DNK,7,2016,18.906,3.72,15.503,74.94
DNK,1,2017,5.162,2.81,0.232,75.48
DNK,2,2017,26.426,9.43,0.291,57.11
DNK,3,2017,4.69,1.22,0.056,75.35
DNK,4,2017,19.34,4.6,0.464,59.27
DNK,5,2017,0.0,0.0,0.0,111.6
DNK,6,2017,90.769,19.93,44.477,69.27
DNK,7,2017,14.776,2.91,12.116,74.27
DNK,1,2018,7.063,3.84,0.318,66.43
DNK,2,2018,31.37,11.19,0.345,53.68
DNK,3,2018,5.898,1.53,0.071,74.0
DNK,4,2018,19.456,4.63,0.467,56.6
DNK,5,2018,0.0,0.0,0.0,113.4
DNK,6,2018,87.526,19.21,42.888,66.6
DNK,7,2018,10.818,2.13,8.871,71.6
DNK,1,2019,9.663,5.25,0.435,58.46
DNK,2,2019,37.239,13.28,0.41,50.46
DNK,3,2019,7.417,1.92,0.089,74.0
DNK,4,2019,19.572,4.65,0.47,53.17
DNK,5,2019,0.0,0.0,0.0,115.2
DNK,6,2019,82.076,18.02,40.217,63.17
DNK,7,2019,7.137,1.4,5.852,68.17
DNK,1,2020,13.22,7.19,0.595,51.44
DNK,2,2020,44.205,15.77,0.486,47.44
DNK,3,2020,9.327,2.42,0.112,74.0
DNK,4,2020,19.69,4.68,0.473,50.6
DNK,5,2020,0.0,0.0,0.0,117.0
DNK,6,2020,73.758,16.19,36.141,60.6
DNK,7,2020,3.882,0.76,3.183,65.6
DNK,1,2021,18.087,9.83,0.814,45.27
DNK,2,2021,49.52,17.67,0.545,44.59
DNK,3,2021,11.729,3.04,0.141,74.0
DNK,4,2021,19.808,4.71,0.475,50.1
DNK,5,2021,0.0,0.0,0.0,118.8
DNK,6,2021,62.627,13.75,30.687,60.1
DNK,7,2021,3.296,0.65,2.703,65.1
DNK,1,2022,24.746,13.45,1.114,39.84
DNK,2,2022,49.817,17.77,0.548,41.91
DNK,3,2022,14.749,3.83,0.177,74.0
DNK,4,2022,19.927,4.74,0.478,51.91
DNK,5,2022,0.0,0.0,0.0,120.6
DNK,6,2022,53.977,11.85,26.449,61.91
DNK,7,2022,2.841,0.56,2.33,66.91
DNK,1,2023,33.857,18.4,1.524,36.0
DNK,2,2023,50.116,17.88,0.551,39.4
DNK,3,2023,18.547,4.81,0.223,74.0
DNK,4,2023,20.046,4.77,0.481,55.17
DNK,5,2023,0.0,0.0,0.0,122.4
DNK,6,2023,42.263,9.28,20.709,65.17
DNK,7,2023,2.224,0.44,1.824,70.17
DNK,1,2024,42.014,22.84,1.891,36.0
DNK,2,2024,50.417,17.99,0.555,37.03
DNK,3,2024,23.322,6.05,0.28,74.0
DNK,4,2024,20.167,4.8,0.484,58.35
DNK,5,2024,0.0,0.0,0.0,124.2
